Day,Exponential_Pred,Logistic_Pred,Richards_Pred,Gompertz_Pred,Simple Average_Pred
443.0,29160.57404841209,28148.102430041763,28128.523436357595,28467.3520475406,28476.13799058801
444.0,29257.673585132892,28248.960281562824,28229.982542871126,28583.587770580572,28580.051045036853
445.0,29355.042296949643,28350.163895849153,28331.788193280416,28700.195684463943,28684.297517635787
446.0,29452.680930057802,28451.714020254825,28433.94113336489,28817.175395425867,28788.877869775846
447.0,29550.590232721384,28553.61140019379,28536.44210694879,28934.526502191475,28893.79256051386
448.0,29648.770955278713,28655.856779104957,28639.29185586609,29052.248595995497,28999.042046561313
449.0,29747.223850148162,28758.45089841701,28742.491119925216,29170.341260602196,29104.626782273146
450.0,29845.94967183393,28861.394497513065,28846.040636873637,29288.8040723256,29210.547219636555
451.0,29944.949176931827,28964.688313695115,28949.941142362186,29407.636600050064,29316.8038082598
452.0,30044.223124135053,29068.333082148325,29054.193369909244,29526.83840525097,29423.396995360898
453.0,30143.772274240036,29172.32953590514,29158.79805086472,29646.40904201591,29530.32722575645
454.0,30243.59739015223,29276.678405809173,29263.755914373873,29766.348057066058,29637.594941850333
455.0,30343.699236892004,29381.380420478927,29369.06768734093,29886.65498977771,29745.200583622394
456.0,30444.078581600486,29486.436306271367,29474.734094392465,30007.32937220437,29853.14458861717
457.0,30544.73619354541,29591.846787245253,29580.755857840715,30128.370729098817,29961.42739193255
458.0,30645.672844127075,29697.612585124327,29687.133697646626,30249.778577935627,30070.04942620841
459.0,30746.889306884194,29803.734419260327,29793.868331382695,30371.552428933937,30179.011121615287
460.0,30848.386357499854,29910.213006595768,29900.960474195726,30493.69178508042,30288.31290584294
461.0,30950.16477380749,30017.04906162661,30008.410838769327,30616.19614215263,30397.955204089012
462.0,31052.225335796764,30124.243296364708,30116.220135286225,30739.064988742455,30507.938439047535
463.0,31154.568825619637,30231.79642030008,30224.389071390484,30862.297806279945,30618.263030897535
464.0,31257.196027596277,30339.70914036302,30332.91835214942,30985.894069057456,30728.92939729154
465.0,31360.107728221134,30447.982160886022,30441.80868001545,31109.853244253827,30839.937953344106
466.0,31463.304716168946,30556.616183565537,30551.060754787708,31234.174791959053,30951.28911162031
467.0,31566.78778230076,30665.61190742351,30660.675273573477,31358.858165199075,31062.98328212421
468.0,31670.55771967004,30774.97002876884,30770.65293074949,31483.902809960888,31175.020872287314
469.0,31774.61532352869,30884.691241158558,30880.99441792301,31609.30816521775,31287.402286957004
470.0,31878.9613913332,30994.7762353589,30991.70042389275,31735.07366295489,31400.127928384936
471.0,31983.596722750735,31105.225699306182,31102.771634609668,31861.198728195173,31513.19819621544
472.0,32088.522119665227,31216.040318067535,31214.208733137493,31987.682779025272,31626.613487473882
473.0,32193.738386183606,31327.220773801426,31326.012399613173,32114.52522662185,31740.37419655501
474.0,32299.24632864187,31438.76774571804,31438.183311207104,32241.7254752781,31854.480715211277
475.0,32405.04675561133,31550.68191003948,31550.722142083207,32369.282922430542,31968.93343254114
476.0,32511.140477904795,31662.963939959838,31663.62956335883,32497.196958685916,32083.732734977344
477.0,32617.528308582725,31775.614505605023,31776.9062430645,32625.46696784847,32198.87900627518
478.0,32724.211062959563,31888.634273992524,31890.55284610346,32754.092326947284,32314.372627500707
479.0,32831.1895586099,32002.023908990937,32004.570034211127,32883.07240626405,32430.213977019004
480.0,32938.464615374774,32115.784071279326,32118.958465914307,33012.40656936083,32546.40343048231
481.0,33046.03705536798,32229.91541830651,32233.71879649028,33142.0941731082,32662.941360818244
482.0,33153.907702982295,32344.418604250095,32348.851677925755,33272.13456771355,32779.82813821792
483.0,33262.077384895885,32459.294279975373,32464.357758875583,33402.52709674959,32897.06413012411
484.0,33370.54693007856,32574.543092994114,32580.237684621425,33533.271097183024,33014.64970121928
485.0,33479.317169798196,32690.165687423127,32696.492097030146,33664.36589940362,33132.585213413775
486.0,33588.38893762706,32806.16270394273,32813.12163451214,33795.81082725318,33250.87102583378
487.0,33697.76306944819,32922.53477975504,32930.12693197949,33927.60519805501,33369.50749480943
488.0,33807.440403461864,33039.282548542105,33047.50862080389,34059.74832264338,33488.494973862806
489.0,33917.42178019195,33156.4066404239,33165.26732877454,34192.239505393314,33607.83381369592
490.0,34027.70804249239,33273.90768191616,33283.40368005587,34325.078044250506,33727.52436217873
491.0,34138.30003555367,33391.78629588809,33401.91829514493,34458.2632307614,33847.56696433702
492.0,34249.19860690922,33510.04310151992,33520.81179082897,34591.79435010356,33967.96196234042
493.0,34360.40460644203,33628.678714260306,33640.08478014255,34725.67068111621,34088.70969549027
494.0,34471.91888639107,33747.69374578357,33759.737872324695,34859.89149633079,34209.81050020753
495.0,34583.74230135782,33867.08880394686,33879.771672775874,34994.45606200196,34331.26471002063
496.0,34695.87570831292,33986.86449274713,34000.186783014775,35129.36363813863,34453.07265555336
497.0,34808.31996660258,34107.02141227796,34120.98380063501,35264.613478535066,34575.23466451265
498.0,34921.07593795533,34227.5601586863,34242.163319261694,35400.204830802475,34697.75106167645
499.0,35034.1444864885,34348.48132412902,34363.72592850779,35536.136936400464,34820.62216888144
500.0,35147.5264787149,34469.78549672939,34485.672213930426,35672.4090306688,34943.84830501088
501.0,35261.222783549456,34591.47326053334,34608.00275698704,35809.0203428594,35067.42978598231
502.0,35375.23427231585,34713.545195465726,34730.71813499137,35945.970096168305,35191.36692473531
503.0,35489.56181875322,34836.001877286304,34853.81892106937,36083.25750776801,35315.660031219224
504.0,35604.20629902285,34958.84387754571,34977.30568411492,36220.88178883983,35440.309412380826
505.0,35719.16859171485,35082.071763541295,35101.17898874552,36358.842144606446,35565.31537215203
506.0,35834.44957785497,35205.68609827274,35225.43939525778,36497.13777436467,35690.67821143754
507.0,35950.05014091123,35329.687440397676,35350.087459582755,36635.7678715183,35816.39822810249
508.0,36065.97116680083,35454.07634418717,35475.12373324132,36774.73162361111,35942.47571696011
509.0,36182.21354389685,35578.853359480956,35600.548763299244,36914.02821236006,36068.91096975928
510.0,36298.77816303505,35704.01903164278,35726.363092322244,37053.656813688576,36195.70427517217
511.0,36415.66591752078,35829.57390151544,35852.56725833095,37193.616597760054,36322.8559187818
512.0,36532.87770313571,35955.51850537577,35979.161794755666,37333.90672901142,36450.36618306964
513.0,36650.4144181448,36081.8533748896,36106.14723039112,37474.52636618688,36578.235347403104
514.0,36768.27696330315,36208.579037066535,36233.52408935106,37615.47466237181,36706.46368802314
515.0,36886.466241862836,36335.696014214576,36361.29289102272,37756.75076502672,36835.05147803172
516.0,37004.98315957995,36463.204823894775,36489.454150021265,37898.35381602148,36963.99898737937
517.0,37123.82862472144,36591.10597887572,36618.00837614402,38040.28295166945,37093.306482852655
518.0,37243.00354807214,36719.39998708789,36746.956074324735,38182.53730276201,37222.97422806169
519.0,37362.50884294174,36848.08735157796,36876.29774458764,38325.115994602995,37353.00248342758
520.0,37482.34542517168,36977.16857046305,37006.03388200147,38468.01814704336,37483.39150616989
521.0,37602.51421314238,37106.64413688479,37136.1649766334,38611.242874515956,37614.14155029413
522.0,37723.016127780036,37236.514538963376,37266.691513502854,38754.78928607036,37745.252866579154
523.0,37843.85209256387,37366.78025975151,37397.61397253521,38898.656485407875,37876.72570256462
524.0,37965.02303353313,37497.44177718829,37528.93282851558,39042.843570916666,38008.56030253842
525.0,38086.52987929414,37628.499564052916,37660.64855104226,39187.34963570692,38140.75690752406
526.0,38208.37356102751,37759.954087918515,37792.761604480285,39332.17376764622,38273.31575526814
527.0,38330.55501249521,37891.80581110567,37925.2724479149,39477.31504939489,38406.23708022767
528.0,38453.075170047756,38024.055190636005,38058.18153510481,39622.7725584416,38539.521113557545
529.0,38575.934972631374,38156.70267818575,38191.489314435574,39768.5453671389,38673.1680830979
530.0,38699.13536179517,38289.74872003905,38325.196228872715,39914.632542739,38807.17821336149
531.0,38822.67728169841,38423.193757041416,38459.30271591496,40061.033147429596,38941.5517255211
532.0,38946.56167911767,38557.03822455297,38593.80920754725,40207.74623836976,39076.28883739691
533.0,39070.789503454194,38691.28255240172,38728.71613019382,40354.770867725885,39211.389763443905
534.0,39195.361706741074,38825.92716483672,38864.023904671136,40502.10608270787,39346.8547147392
535.0,39320.27924365059,38960.97248048123,38999.732946140815,40649.75092560523,39482.683898969466
536.0,39445.54307150157,39096.41891228575,39135.84366406252,40797.70443382334,39618.87752041829
537.0,39571.15415026659,39232.26686748111,39272.356462146694,40945.96563991982,39755.43577995355
538.0,39697.1134425795,39368.51674753141,39409.271738307434,41094.53357164092,39892.35887501482
539.0,39823.421913742706,39505.168948087,39546.58988461511,41243.40725195803,40029.64699960071
540.0,39950.08053173454,39642.223858937374,39684.31128724916,41392.585699104246,40167.30034425633
541.0,40077.09026721676,39779.68186396405,39822.43632645063,41542.067926610966,40305.3190960606
542.0,40204.45209354196,39917.54334109339,39960.96537647486,41691.852943344675,40443.703438613724
543.0,40332.16698676098,40055.808662249445,40099.898805544035,41841.93975354365,40582.453552024526
544.0,40460.235925630455,40194.47819330669,40239.23697579976,41992.32735685485,40721.56961289793
545.0,40588.65989162028,40333.55229404285,40378.980243255566,42143.014748370806,40861.051794322375
546.0,40717.43986892112,40473.03131809157,40519.12895774945,42294.00091866656,41000.90026585718
547.0,40846.57684445203,40612.91561289516,40659.68346289633,42445.28485383677,41141.115193520076
548.0,40976.07180786786,40753.20551965734,40800.64409604056,42596.865535532655,41281.696739774605
549.0,41105.92575156705,40893.90137329589,40942.01118820836,42748.74194099926,41422.64506351764
550.0,41236.139670699005,41035.003502395346,41083.78506406026,42900.913043112574,41563.9603200668
551.0,41366.71456317195,41176.51222915971,41225.96604184361,43053.377810416794,41705.64266114801
552.0,41497.6514296604,41318.4278693651,41368.55443334497,43206.13520716161,41847.69223488303
553.0,41628.95127361291,41460.75073231245,41511.550543842546,43359.18419333949,41990.10918577685
554.0,41760.615101259784,41603.481120780205,41654.95467205871,43512.523724723105,42132.89365470545
555.0,41892.64392162069,41746.619330977024,41798.7671101124,43666.15275290273,42276.04577890321
556.0,42025.03874651252,41890.16565249448,41942.988143471615,43820.07022532366,42419.56569195057
557.0,42157.800590557046,42034.12036825976,42087.6180509059,43974.27508532376,42563.453523761615
558.0,42290.93047118873,42178.4837544885,42232.65710443882,44128.76627217095,42707.70940057175
559.0,42424.42940866254,42323.256080637446,42378.10556930057,44283.54272110076,42852.33344492533
560.0,42558.29842606173,42468.43760935732,42523.963703880414,44438.603363353956,42997.325775663354
561.0,42692.53854930572,42614.028596445634,42670.231759679344,44593.94712621412,43142.6865079112
562.0,42827.150807157916,42760.029290799524,42816.90998126269,44749.57293304524,43288.41575306634
563.0,42962.13623123364,42906.439934368675,42963.99860621272,44905.47970332953,43434.51361878614
564.0,43097.495856008005,43053.26076210822,43111.49786508139,45061.66635270494,43580.98020897564
565.0,43233.230718823834,43200.49200193179,43259.407981343014,45218.13179300305,43727.815623775416
566.0,43369.34185989966,43348.13387466445,43407.7291713471,45374.87493228659,43875.01995954945
567.0,43505.830322337635,43496.18659399585,43556.46164427116,45531.89467488737,44022.59330887301
568.0,43642.69715213156,43644.65036643336,43705.60560207359,45689.1899214439,44170.5357605206
569.0,43779.943398174924,43793.5253912552,43855.161239446614,45846.75956893925,44318.847399453996
570.0,43917.57011226884,43942.81186046378,44005.128743769325,46004.60251073879,44467.528306810185
571.0,44055.57834913026,44092.50995873897,44155.50829506069,46162.71763662795,44616.57855988947
572.0,44193.96916639994,44242.61986339153,44306.30006593278,46321.10383285012,44765.9982321436
573.0,44332.74362465057,44393.141744316534,44457.50422154394,46479.75998214431,44915.78739316384
574.0,44471.902787394945,44544.075763947,44609.120919552035,46638.68496378304,45065.94610866925
575.0,44611.44772109403,44695.422077207455,44761.150310067984,46797.8776536101,45216.474440494894
576.0,44751.37949516525,44847.18083146767,44913.59253560905,46957.336924078365,45367.37244658009
577.0,44891.699181990596,44999.35216649647,45066.4477310525,47117.06164428762,45518.64018095679
578.0,45032.40785692486,45151.93621441567,45219.716023589244,47277.05068002227,45670.27769373801
579.0,45173.50659830389,45304.933099654016,45373.39753267753,47437.30289378921,45822.28503110616
580.0,45314.996487452845,45458.34293890136,45527.49236999686,47597.81714485554,45974.66223530165
581.0,45456.8786086945,45612.16584106283,45682.00063940193,47758.59228928636,46127.4093446114
582.0,45599.154049357545,45766.401907213156,45836.922436876644,47919.62717998247,46280.52639335745
583.0,45741.8238997849,45921.05123055112,45992.2578504884,48080.920666718164,46434.013411885644
584.0,45884.88925334209,46076.11389635414,46148.00696034227,48242.47159617894,46587.87042655436
585.0,46028.351206425614,46231.58998193286,46304.16983853552,48404.27881199917,46742.097459723285
586.0,46172.21085847138,46387.479556586106,46460.74654911216,48566.341154799775,46896.69452974235
587.0,46316.46931196308,46543.782681555684,46617.73714801755,48728.65746222594,47051.66165094056
588.0,46461.12767244067,46700.49940998156,46775.14168305331,48891.22656898465,47206.99883361505
589.0,46606.18704850884,46857.629786857,46932.960193832216,49054.04730688241,47362.706084020116
590.0,46751.64855184547,47015.17384898402,47091.19271173336,49217.11850486274,47518.7834043564
591.0,46897.513297210244,47173.13162492882,47249.83925985739,49380.43898904376,47675.230792760056
592.0,47043.78240245311,47331.50313497748,47408.89985298188,49544.007582755745,47832.048243292054
593.0,47190.456988522834,47490.28839109182,47568.37449751695,49707.82310657852,47989.23574592753
594.0,47337.538179475705,47649.487396865305,47728.263191460996,49871.88437837903,48146.79328654526
595.0,47485.027102483975,47809.100147479294,47888.56592435651,50036.19021334866,48304.72084691711
596.0,47632.92488784468,47969.12662965931,48049.28267724631,50200.73942404064,48463.01840469774
597.0,47781.23266898818,48129.56682163151,48210.41342262958,50365.53082040747,48621.685933414185
598.0,47929.95158248687,48290.42069307947,48371.95812441845,50530.563209838096,48780.72340245572
599.0,48079.08276806391,48451.68820510091,48533.916737894586,50695.835397195246,48940.13077706366
600.0,48228.627368601985,48613.369310164904,48696.28920966591,50861.34618485265,49099.90801832136
601.0,48378.586530151944,48775.46395206898,48859.07547762364,51027.09437273211,49260.055083144165
602.0,48528.961401941786,48937.972065896676,49022.27547089957,51193.078758340765,49420.5719242697
603.0,48679.753136385225,49100.89357797514,49185.889109823314,51359.29813680807,49581.45849024793
604.0,48830.96288909075,49264.22840583298,49349.916305880004,51525.75130092281,49742.71472543164
605.0,48982.59181887033,49427.97645815837,49514.35696166809,51692.437041170175,49904.34056996674
606.0,49134.64108774832,49592.137634757295,49679.21097085739,51859.354145768506,50066.335959782875
607.0,49287.11186097045,49756.71182651209,49844.478218147284,52026.50140070629,50228.70082658403
608.0,49440.00530701263,49921.69891534015,50010.15857922533,52193.877589778946,50391.43509783927
609.0,49593.32259759001,50087.0987741529,50176.251920725794,52361.4814946255,50554.538696773554
610.0,49747.06490766591,50252.91126681503,50342.75810018877,52529.31189476537,50718.01154235877
611.0,49901.23341546081,50419.13624810383,50509.676966019266,52697.3675676349,50881.8535493047
612.0,50055.82930246143,50585.77356366902,50677.00835744671,52865.64728862399,51046.06462805029
613.0,50210.85375342973,50752.82304999255,50844.752104484614,53034.149831112554,51210.644684754865
614.0,50366.30795641204,50920.28453434885,51012.90802789044,53202.87396650694,51375.59362128957
615.0,50522.19310274813,51088.15783476531,51181.47593912598,53371.818464276344,51540.91133522894
616.0,50678.51038708034,51256.44275998289,51350.455640317654,53540.9820919891,51706.5977198425
617.0,50835.26100736277,51425.139109417185,51519.84692421732,53710.36361534885,51872.652664086534
618.0,50992.44616487039,51594.24667311964,51689.64957416329,53879.96179823077,52039.07605259602
619.0,51150.067064208335,51763.765231739075,51859.86336404162,54049.77540271762,52205.86776567666
620.0,51308.12491332111,51933.69455648351,52030.488058247676,54219.80318913572,52373.027679297
621.0,51466.62092350176,52104.03440908227,52201.52341164798,54390.043916090974,52540.55566508074
622.0,51625.5563094013,52274.78454174834,52372.96916954242,54560.49634050463,52708.45159029917
623.0,51784.932289037875,52445.94469714109,52544.82506762665,54731.15921764912,52876.71531786368
624.0,51944.75008380623,52617.51460832925,52717.0908319549,54902.03130118375,53045.34670631853
625.0,52105.01091848699,52789.49399875422,52889.766178903,55073.111343190314,53214.345609833625
626.0,52265.716021256034,52961.88258219363,53062.850815131824,55244.39809420862,53383.71187819753
627.0,52426.86662369397,53134.68006272537,53236.34443755091,55415.89030327191,53553.445356810545
628.0,52588.463960795525,53307.8861346917,53410.24673328257,55587.58671794238,53723.54588667805
629.0,52750.50927097902,53481.500482663934,53584.557379626145,55759.48608434625,53894.01330440384
630.0,52913.003796095894,53655.52278140729,53759.27604402281,55931.58714720914,54064.84744218379
631.0,53075.948781440144,53829.95269584612,53934.40238402047,56103.88864989106,54236.048127799455
632.0,53239.34547575797,54004.78988102953,54109.93604723923,56276.38933442151,54407.61518461206
633.0,53403.195131257235,54180.0339820973,54285.87667133703,56449.087941534366,54579.54843155648
634.0,53567.49900361717,54355.68463424612,54462.22388397579,56621.983210702725,54751.84768313545
635.0,53732.25835199793,54531.74146269625,54638.97730278777,56795.07388017365,54924.512749413894
636.0,53897.474439050224,54708.204082658514,54816.13653534234,56968.35868700284,55097.54343601348
637.0,54063.14853092508,54885.07209930166,54993.701179113246,57141.83636708915,55270.939544107285
638.0,54229.28189728346,55062.34510772005,55171.670821445965,57315.50565520906,55444.700870414636
639.0,54395.87581130602,55240.02269290183,55350.045039525816,57489.3652850511,55618.827207196184
640.0,54562.93154970291,55418.104429697334,55528.823400346,57663.41398924995,55793.318342249055
641.0,54730.45039272348,55596.58988278798,55708.00546067651,57837.65049942083,55968.174058902194
642.0,54898.433624166144,55775.47860665554,55887.59076703305,58012.073546193365,56143.39413601202
643.0,55066.88253138822,55954.77014555178,56067.5788556465,58186.681859245626,56318.97834795804
644.0,55235.79840531576,56134.46403346851,56247.96925243287,58361.47416733804,56494.9264646388
645.0,55405.18254045349,56314.55979410801,56428.76147296347,58536.44919834706,56671.23825146801
646.0,55575.03623489467,56495.056940853916,56609.95502243566,58711.60567929878,56847.91346937076
647.0,55745.36079033113,56675.95497674247,56791.549395643866,58886.942336402615,57024.95187478002
648.0,55916.157512063124,56857.25339443425,56973.54407695121,59062.45789508467,57202.35321963331
649.0,56087.427709009455,57038.95167618625,57155.93854026136,59238.15108002101,57380.11725136952
650.0,56259.17269371745,57221.04929382441,57338.73224899096,59414.020615170935,57558.24371292594
651.0,56431.393782372994,57403.54570871665,57521.92465604236,59590.06522381015,57736.73234273554
652.0,56604.09229481068,57586.440371746205,57705.51520377703,59766.28362856359,57915.58287472438
653.0,56777.26955452385,57769.732723285546,57889.50332398905,59942.674551438526,58094.79503830924
654.0,56950.9268886748,57953.42219317063,58073.88843787941,60119.23671385711,58274.368558395494
655.0,57125.06562810496,58137.50820067567,58258.66995603057,60295.96883668926,58454.30315537511
656.0,57299.68710734497,58321.99015448838,58443.84727838149,60472.86964028503,58634.59854512497
657.0,57474.79266462508,58506.867452685576,58629.41979420316,60649.93784450714,58815.254439005235
658.0,57650.38364188531,58692.139482709346,58815.386882074665,60827.17216876326,58996.27054385815
659.0,57826.4613847857,58877.805621343665,59001.74790985957,61004.571332038155,59177.646562006776
660.0,58003.02724271675,59063.86523469146,59188.502234682914,61182.1340529259,59359.38219125426
661.0,58180.08256880959,59250.31767815217,59375.649202908615,61359.85904966166,59541.47712488301
662.0,58357.62871994649,59437.16229639979,59563.1881501174,61537.74504015371,59723.93105165435
663.0,58535.66705677124,59624.3984233614,59751.11840108525,61715.79074201505,59906.74365580824
664.0,58714.198943699485,59812.025382196196,59939.43926976224,61893.99487259497,60089.91461706322
665.0,58893.22574892928,60000.04248527503,60128.150059252,62072.35614901067,60273.44361061675
666.0,59072.74884445153,60188.44903416038,60317.25006179166,62250.87328817842,60457.3303071455
667.0,59252.7696060605,60377.24431958695,60506.73855873216,62429.54500684499,60641.57437280616
668.0,59433.28941336442,60566.427621442665,60696.61482051937,62608.37002161864,60826.175469236274
669.0,59614.30964979594,60755.99820875025,60886.87810667537,62787.34704900009,61011.13325355541
670.0,59795.83170262286,60945.955339649314,61077.52766578062,62966.474805413454,61196.44737836656
671.0,59977.85696295866,61136.29826137895,61268.5627354563,63145.75200723691,61382.1174917577
672.0,60160.38682577324,61327.02621026084,61459.9825423475,63325.177370833255,61568.14323730371
673.0,60343.42268990357,61518.13841168297,61651.78630210675,63504.74961258053,61754.524254068456
674.0,60526.965958064364,61709.634080083815,61843.97321937817,63684.46744890223,61941.26017660714
675.0,60711.018036858964,61901.51241893706,62036.542487782106,63864.329596297575,62128.35063496893
676.0,60895.58033678995,62093.77262073693,62229.49328990045,64044.33477137158,62315.795254699726
677.0,61080.65427227011,62286.413866984,62422.824797262314,64224.48169086502,62503.59365684536
678.0,61266.24126163316,62479.435328171625,62616.53617033047,64404.76907168425,62691.74545795488
679.0,61452.342727144685,62672.836163772874,62810.62655848823,64585.195630930866,62880.250270084165
680.0,61638.96009501298,62866.61552222804,63005.09510002685,64765.760085931375,63069.10770079981
681.0,61826.094795400044,63060.77254093277,63199.94092213373,64946.46115426645,63258.31735318324
682.0,62013.74826243249,63255.30634622666,63395.163140880875,65127.29755380037,63447.8788258351
683.0,62201.92193421259,63450.21605338255,63590.760861214236,65308.268002710116,63637.79171287987
684.0,62390.61725282918,63645.500766596284,63786.73317694342,65489.37121951443,63828.055603970824
685.0,62579.83566436889,63841.15957897715,63983.07917073208,65670.60592310263,64018.67008429518
686.0,62769.578618927044,64037.19157253881,64179.79791408893,65851.97083276344,64209.63473457956
687.0,62959.84757061892,64233.59581819093,64376.88846735925,66033.4646682136,64400.94913109567
688.0,63150.64397759081,64430.371375731294,64574.349879717134,66215.08614962627,64592.61284566638
689.0,63341.96930203117,64627.51729383862,64772.181189158146,66396.83399765947,64784.62544567185
690.0,63533.82501018197,64825.032610065886,64970.38142249285,66578.70693348424,64976.98649405624
691.0,63726.212572349716,65022.91635083434,65168.949595340666,66760.70367881274,65169.69554933437
692.0,63919.13346291693,65221.16753142805,65367.884712124556,66942.82295592607,65362.752165598904
693.0,64112.589160353295,65419.78515598914,65567.18576606625,67125.0634877022,65556.15589252772
694.0,64306.58114722707,65618.76821751356,65766.85173918205,67307.42399764355,65749.90627539155
695.0,64501.110910216434,65818.11569784755,65966.88160227935,67489.90320990447,65944.00285506196
696.0,64696.17994012081,66017.82656768471,66167.27431495374,67672.4998493187,66138.44516801949
697.0,64891.78973187243,66217.89978656366,66368.0288255867,67855.21264142645,66333.23274636231
698.0,65087.94178454766,66418.33430286637,66569.14407134408,68038.04031250162,66528.36511781493
699.0,65284.63760137855,66619.12905381712,66770.61897817499,68220.98158957876,66723.84180573735
700.0,65481.87868976437,66820.28296548205,66972.45246081155,68404.0352004797,66919.66232913441
701.0,65679.66656128308,67021.79495276949,67174.64342276916,68587.19987384039,67115.82620266553
702.0,65878.00273170305,67223.66391943068,67377.19075634757,68770.47433913732,67312.33293665465
703.0,66076.88872099454,67425.88875806144,67580.09334263224,68953.85732671389,67509.18203710052
704.0,66276.3260533414,67628.46835010423,67783.35005149692,69137.34756780675,67706.37300568732
705.0,66476.31625715278,67831.40156585109,67986.95974160633,69320.94379457168,67903.90533979547
706.0,66676.86086507482,68034.68726444701,68190.92126041994,69504.64474010971,68101.77853251286
707.0,66877.96141400239,68238.3242938941,68395.23344419607,69688.44913849291,68299.99207264638
708.0,67079.61944509088,68442.31149105648,68599.89511799696,69872.35572478986,68498.54544473354
709.0,67281.83650376796,68646.6476816656,68804.90509569427,70056.36323509143,68697.43812905482
710.0,67484.61413974556,68851.33168032653,69010.2621799754,70240.47040653584,68896.66960164583
711.0,67687.95390703152,69056.36229052463,69215.96516235045,70424.67597733415,69096.23933431019
712.0,67891.85736394177,69261.73830463314,69422.01282315982,70608.97868679513,69296.14679463246
713.0,68096.32607311205,69467.45850392127,69628.40393158258,70793.37727535027,69496.39144599154
714.0,68301.36160151,69673.52165856304,69835.13724564541,70977.8704845786,69696.97274757425
715.0,68506.96552044712,69879.92652764685,70042.21151223232,71162.45705723116,69897.89015438936
716.0,68713.13940559086,70086.6718591856,70249.62546709504,71347.13573725565,70099.14311728178
717.0,68919.88483697663,70293.75639012764,70457.37783486408,71531.90526982071,70300.73108294727
718.0,69127.20339902001,70501.17884636828,70665.46732906051,71716.76440134004,70502.6534939472
719.0,69335.09668052873,70708.93794276212,70873.89265210839,71901.71187949649,70704.90978872393
720.0,69543.56627471503,70917.03238313596,71082.65249534803,72086.74645326598,70907.49940161625
721.0,69752.61377920776,71125.46086030245,71291.74553904968,72271.86687294127,71110.4217628753
722.0,69962.24079606461,71334.2220560745,71501.17045242834,72457.07189015539,71313.67629868072
723.0,70172.44893178447,71543.31464128022,71710.9258936588,72642.36025790528,71517.2624311572
724.0,70383.23979731966,71752.73727577871,71921.01050989183,72827.73073057497,71721.1795783913
725.0,70594.61500808832,71962.48860847657,72131.42293727075,73013.18206395875,71925.4271544486
726.0,70806.57618398685,72172.56727734496,72342.16180094884,73198.71301528424,72130.00456939123
727.0,71019.12494940216,72382.97190943753,72553.22571510758,73384.32234323515,72334.9112292956
728.0,71232.2629332242,72593.7011209089,72764.61328297529,73570.00880797405,72540.14653627061
729.0,71445.99176885861,72804.75351703403,72976.32309684687,73755.77117116484,72745.70988847609
730.0,71660.31309423894,73016.12769222815,73188.35373810401,73941.60819599532,72951.60068014161
731.0,71875.22855183936,73227.82223006747,73400.70377723609,74127.51864719918,73157.81830158553
732.0,72090.73978868732,73439.83570331056,73613.37177386205,74313.5012910784,73364.36213923458
733.0,72306.84845637603,73652.16667392054,73826.35627675272,74499.55489552501,73571.23157564359
734.0,72523.55621107714,73864.81369308788,74039.65582385397,74685.67823004293,73778.42598951548
735.0,72740.86471355351,74077.77530125393,74253.26894231068,74871.87006576969,73985.94475572195
736.0,72958.77562917197,74291.05002813526,74467.1941484913,75058.12917549793,74193.78724532411
737.0,73177.29062791585,74504.63639274862,74681.42994801313,75244.45433369663,74401.95282559356
738.0,73396.411384398,74718.53290343666,74895.97483576852,75430.84431653252,74610.44086003392
739.0,73616.13957787365,74932.73805789436,75110.82729595153,75617.29790189097,74819.25070840263
740.0,73836.47689225308,75147.25034319617,75325.98580208555,75803.81386939698,75028.38172673294
741.0,74057.4250161146,75362.06823582394,75541.4488170515,75990.39100043592,75237.83326735649
742.0,74278.98564271769,75577.19020169551,75757.21479311683,76177.0280781742,75447.60467892606
743.0,74501.16047001563,75792.61469619401,75973.28217196524,76363.72388757959,75657.69530643862
744.0,74723.95120066879,76008.34016419791,76189.64938472716,76550.47721544163,75868.10449125888
745.0,74947.35954205756,76224.36504011182,76406.31485201087,76737.28685039183,76078.83157114302
746.0,75171.38720629548,76440.687747898,76623.27698393444,76924.15158292353,76289.87588026287
747.0,75396.03591024227,76657.30670110857,76840.53418015841,77111.07020541198,76501.2367492303
748.0,75621.30737551708,76874.22030291839,77058.08482991917,77298.04151213376,76712.9135051221
749.0,75847.20332851174,77091.42694615887,77275.92731206301,77485.0642992867,76924.90547150507
750.0,76073.7255004038,77308.92501335227,77494.05999508103,77672.13736500897,77137.21196846152
751.0,76300.8756271699,77526.71287674691,77712.4812371447,77859.25950939846,77349.83231261499
752.0,76528.6554495992,77744.7888983529,77931.18938614218,78046.42953453201,77562.76581715657
753.0,76757.0667133065,77963.1514299788,78150.18277971538,78233.64624448422,77776.01179187123
754.0,76986.11116874567,78181.79881326895,78369.45974529773,78420.9084453463,77989.56954316466
755.0,77215.7905712233,78400.7293797414,78589.01860015267,78608.21494524478,78203.43837409055
756.0,77446.10668091179,78619.94145082674,78808.85765141294,78795.56455436001,78417.61758437786
757.0,77677.06126286306,78839.43333790751,79028.9751961205,78982.9560849445,78632.1064704589
758.0,77908.656087022,79059.2033423584,79249.36952126735,79170.38835134116,78846.90432549722
759.0,78140.8929282402,79279.24975558724,79470.03890383676,79357.8601700014,79062.0104394164
