Day,Exponential_Pred,Logistic_Pred,Richards_Pred,Gompertz_Pred,Weighted Average (InvMSE)_Pred
625.0,52105.00992231846,52789.49536158411,52889.766178903,55271.71855125182,48840.40662662814
626.0,52265.71502789533,52961.88393915706,53062.850815131824,55442.40320062864,48937.63400629371
627.0,52426.865633195164,53134.681413740705,53236.34443755091,55613.27710785688,49034.90821933477
628.0,52588.462973212976,53307.8874796772,53410.24673328257,55784.33898111025,49132.2291687716
629.0,52750.50828636737,53481.501821537706,53584.557379626145,55955.58752753603,49229.59675749048
630.0,52913.00281451004,53655.524114087246,53759.27604402281,56127.02145329083,49327.01088824431
631.0,53075.94780293528,53829.9540222501,53934.40238402047,56298.639463576445,49424.47146365316
632.0,53239.34450038957,54004.79120107521,54109.93604723923,56470.44026267556,49521.978386204915
633.0,53403.19415908107,54180.03529570221,54285.87667133703,56642.4225539872,49619.53155825589
634.0,53567.498034689284,54355.68594132765,54462.22388397579,56814.58504006232,49717.13088203131
635.0,53732.25738637465,54531.74276317168,54638.97730278777,56986.92642263902,49814.77625962608
636.0,53897.473476788175,54708.20537644499,54816.13653534234,57159.4454026778,49912.46759300528
637.0,54063.147572081165,54885.07338631619,54993.701179113246,57332.1406803967,50010.20478400479
638.0,54229.28094191487,55062.34638787955,55171.670821445965,57505.01095530619,50107.98773433195
639.0,54395.87485947024,55240.02396612307,55350.045039525816,57678.054926244105,50205.816345566134
640.0,54562.93060145773,55418.105695896964,55528.823400346,57851.271291410376,50303.69051915932
641.0,54730.44944812698,55596.59114188257,55708.00546067651,58024.658748401635,50401.610156436815
642.0,54898.43268327669,55775.479858561535,55887.59076703305,58198.215994245664,50499.575158597756
643.0,55066.88159426447,55954.771390185524,56067.5788556465,58371.941725435856,50597.58542671583
644.0,55235.79747201668,56134.46527074621,56247.96925243287,58545.83463796544,50695.64086173983
645.0,55405.18161103832,56314.56102394581,56428.76147296347,58719.893427361545,50793.74136449428
646.0,55575.03530942299,56495.058163167836,56609.95502243566,58894.11678871926,50891.88683568014
647.0,55745.359868862775,56675.95619144847,56791.549395643866,59068.50341673549,50990.077175875296
648.0,55916.15659465827,56857.25460144817,56973.54407695121,59243.05200574266,51088.3122855353
649.0,56087.42679572857,57038.95287542384,57155.93854026136,59417.76124974241,51186.59206499399
650.0,56259.17178462128,57221.05048520136,57338.73224899096,59592.62984243897,51284.91641446409
651.0,56431.39287752263,57403.54689214855,57521.92465604236,59767.65647727264,51383.285234037816
652.0,56604.091394267474,57586.44154714857,57705.51520377703,59942.839847452895,51481.6984236876
653.0,56777.2686583495,57769.73389057382,57889.50332398905,60118.17864599153,51580.155883266656
654.0,56950.92599693131,57953.423352260186,58073.88843787941,60293.67156573558,51678.657512509664
655.0,57125.064740854614,58137.509351481815,58258.66995603057,60469.31729940022,51777.20321103336
656.0,57299.6862246504,58321.99129692634,58443.84727838149,60645.11453960136,51875.79287833726
657.0,57474.79178654922,58506.86858667052,58629.41979420316,60821.06197888826,51974.42641380424
658.0,57650.38276849137,58692.140608156406,58815.386882074665,60997.158309775885,52073.103716701204
659.0,57826.460516137275,58877.80673816789,59001.74790985957,61173.40222477721,52171.824686179716
660.0,58003.02637887768,59063.86634280787,59188.502234682914,61349.79241643545,52270.58922127673
661.0,58180.08170984408,59250.31877747572,59375.649202908615,61526.327577355856,52369.3972209151
662.0,58357.62786591907,59437.1633868454,59563.1881501174,61703.00640023776,52468.2485839044
663.0,58535.66620774672,59624.39950484395,59751.11840108525,61879.82757790621,52567.143208941474
664.0,58714.19809974302,59812.026454630526,59939.43926976224,62056.78980334361,52666.0809946111
665.0,58893.224910106335,60000.04354857594,60128.150059252,62233.891769721056,52765.06183938668
666.0,59072.74801082792,60188.45008824264,60317.25006179166,62411.132170429715,52864.08564163093
667.0,59252.768777702346,60377.245364365306,60506.73855873216,62588.50969911198,52963.15229959649
668.0,59433.28859033817,60566.42865683184,60696.61482051937,62766.023049692434,53062.261711426596
669.0,59614.308832168375,60755.99923466496,60886.87810667537,62943.67091640874,53161.41377515578
670.0,59795.83089046108,60945.95635600424,61077.52766578062,63121.45199384236,53260.60838871053
671.0,59977.85615633011,61136.299268088755,61268.5627354563,63299.36497694916,53359.84544990993
672.0,60160.38602474568,61327.02720724021,61459.9825423475,63477.40856108976,53459.124856466406
673.0,60343.42189454511,61518.13939884656,61651.78630210675,63655.581442059876,53558.4465059863
674.0,60526.96516844344,61709.63505734627,61843.97321937817,63833.88231612049,53657.810295970645
675.0,60711.01725304436,61901.513386213046,62036.542487782106,64012.30988002774,53757.216123815735
676.0,60895.57955885078,62093.77357794111,62229.49328990045,64190.86283106283,53856.66388681398
677.0,61080.65350027581,62286.41481403106,62422.824797262314,64369.53986706173,53956.15348215435
678.0,61266.240495653525,62479.43626497625,62616.53617033047,64548.33968644467,54055.68480692331
679.0,61452.34196724985,62672.837090249755,62810.62655848823,64727.260988245514,54155.25775810528
680.0,61638.95934127342,62866.61643829192,63005.09510002685,64906.302472141164,54254.872232583504
681.0,61826.094047886574,63060.77344649839,63199.94092213373,65085.46283848038,54354.528127140606
682.0,62013.747521216275,63255.307241208815,63395.163140880875,65264.74078831296,54454.22533845938
683.0,62201.92119936512,63450.21693769604,63590.760861214236,65444.13502341841,54553.96376312337
684.0,62390.61652442233,63645.501640155955,63786.73317694342,65623.6442463346,54653.74329761772
685.0,62579.83494247485,63841.16044169788,63983.07917073208,65803.26716038627,54753.563838329756
686.0,62769.5779036184,64037.19242433554,64179.79791408893,65983.00246971333,54853.42528154963
687.0,62959.84686196858,64233.59665897863,64376.88846735925,66162.84887929904,54953.32752347123
688.0,63150.643275672024,64430.372205425,64574.349879717134,66342.80509499807,55053.270460192645
689.0,63341.96860691757,64627.51811235343,64772.181189158146,66522.86982356428,55153.25398771705
690.0,63533.82432194752,64825.03341731693,64970.38142249285,66703.04177267857,55253.27800195325
691.0,63726.21189106875,65022.91714673683,65168.949595340666,66883.31965097631,55353.34239871655
692.0,63919.13278866413,65221.16831589727,65367.884712124556,67063.70216807483,55453.44707372934
693.0,64112.58849320374,65419.78592894041,65567.18576606625,67244.18803460061,55553.59192262182
694.0,64306.580487256164,65618.76897886231,65766.85173918205,67424.7759622164,55653.77684093283
695.0,64501.11025749993,65818.11644750931,65966.88160227935,67605.46466364815,55754.00172411036
696.0,64696.179294734895,66017.82730557503,66167.27431495374,67786.2528527118,55854.26646751244
697.0,64891.78909389358,66217.90051259824,66368.0288255867,67967.13924433987,55954.570966407766
698.0,65087.94115405276,66418.33501696095,66569.14407134408,68148.12255460798,56054.91511597643
699.0,65284.63697844487,66619.12975588757,66770.61897817499,68329.2015007611,56155.29881131068
700.0,65481.8780744695,66820.28365544433,66972.45246081155,68510.37480123976,56255.72194741558
701.0,65679.66595370504,67021.79563053965,67174.64342276916,68691.6411757059,56356.18441920977
702.0,65878.00213192019,67223.66458492489,67377.19075634757,68872.99934506895,56456.686121526196
703.0,66076.8881290856,67425.88941119598,67580.09334263224,69054.44803151126,56557.226949112766
704.0,66276.32546938547,67628.46899079552,67783.35005149692,69235.98595851376,56657.806796633195
705.0,66476.31568122937,67831.40219401562,67986.95974160633,69417.61185088127,56758.425558667645
706.0,66676.86029726383,68034.68788000141,68190.92126041994,69599.32443476768,56859.08312971346
707.0,66877.96085438406,68238.32489675518,68395.23344419607,69781.12243770104,56959.77940418591
708.0,67079.61889374584,68442.31208114109,68599.89511799696,69963.0045886084,57060.51427641897
709.0,67281.83596077724,68646.64825889081,68804.90509569427,70144.96961784053,57161.287640665956
710.0,67484.61360519052,68851.3322446095,69010.2621799754,70327.01625719648,57262.09939110039
711.0,67687.95338099402,69056.3628417827,69215.96516235045,70509.143239948,57362.949421816586
712.0,67891.85684650397,69261.73884278377,69422.01282315982,70691.34930086379,57463.8376268305
713.0,68096.32556435652,69467.45902888209,69628.40393158258,70873.63317623352,57564.76390008045
714.0,68301.3611015197,69673.52217025183,69835.13724564541,71055.99360389178,57665.72813542783
715.0,68506.96502930541,69879.92702598155,70042.21151223232,71238.42932324186,57766.73022665784
716.0,68713.1389233815,70086.67234408433,70249.62546709504,71420.93907527931,57867.77006748031
717.0,68919.88436378377,70293.75686150866,70457.37783486408,71603.52160261541,57968.847551530394
718.0,69127.20293492818,70501.17930415005,70665.46732906051,71786.17564950044,58069.962572369244
719.0,69335.0962256229,70708.93838686327,70873.89265210839,71968.89996184672,58171.11502348488
720.0,69543.56582908054,70917.0328134753,71082.65249534803,72151.69328725172,58272.30479829292
721.0,69752.61334293034,71125.461276799,71291.74553904968,72334.5543750207,58373.53179013724
722.0,69962.24036923044,71334.22245864743,71501.17045242834,72517.48197618942,58474.79589229084
723.0,70172.44851448009,71543.31502984892,71710.9258936588,72700.47484354659,58576.09699795652
724.0,70383.23938963204,71752.73765026277,71921.01050989183,72883.53173165619,58677.43500026766
725.0,70594.61461010488,71962.48896879578,72131.42293727075,73066.65139687959,58778.80979228902
726.0,70806.57579579532,72172.56762341932,72342.16180094884,73249.83259739759,58880.221267017405
727.0,71019.12457109074,72382.97224118724,72553.22571510758,73433.0740932322,58981.66931738252
728.0,71232.26256488157,72593.70143825439,72764.61328297529,73616.37464626828,59083.153836247664
729.0,71445.99141057374,72804.75381989595,72976.32309684687,73799.73302027516,59184.67471641052
730.0,71660.31274610128,73016.12798052738,73188.35373810401,73983.14798092782,59286.23185060394
731.0,71875.22821393878,73227.82250372508,73400.70377723609,74166.61829582829,59387.825131496684
732.0,72090.73946111412,73439.83596224792,73613.37177386205,74350.14273452635,59489.45445169414
733.0,72306.84813922088,73652.16691805921,73826.35627675272,74533.72006854073,59591.11970373919
734.0,72523.55590443117,73864.81392234965,74039.65582385397,74717.34907137959,59692.82078011295
735.0,72740.86441750835,74077.77551556088,74253.26894231068,74901.02851856117,59794.557573235434
736.0,72958.7753438195,74291.05022740971,74467.1941484913,75084.75718763405,59896.329975466484
737.0,73177.29035334855,74504.63657691312,74681.42994801313,75268.53385819751,59998.13787910645
738.0,73396.4111207087,74718.53307241405,74895.97483576852,75452.35731192146,60099.98117639698
739.0,73616.13932515559,74932.73821160769,75110.82729595153,75636.22633256642,60201.85975952181
740.0,73836.47665059999,75147.25048156882,75325.98580208555,75820.13970600322,60303.77352060749
741.0,74057.42478562062,75362.06835877955,75541.4488170515,76004.09622023259,60405.72235172426
742.0,74278.9854234774,75577.19030915797,75757.21479311683,76188.09466540453,60507.706144886724
743.0,74501.16026212403,75792.6147880875,75973.28217196524,76372.13383383762,60609.72479205471
744.0,74723.95100422137,76008.3402404469,76189.64938472716,76556.21252003813,60711.77818513396
745.0,74947.35935715018,76224.36510064107,76406.31485201087,76740.32952071885,60813.866215977054
746.0,75171.38703302447,76440.68779263254,76623.27698393444,76924.48363481795,60915.98877638403
747.0,75396.03574870447,76657.30672997373,76840.53418015841,77108.67366351763,61018.145758103296
748.0,75621.30722580971,76874.22031583985,77058.08482991917,77292.8984102625,61120.33705283232
749.0,75847.20319073249,77091.42694306256,77275.92731206301,77477.15668077787,61222.56255221855
750.0,76073.72537465075,77308.92499416447,77494.05999508103,77661.44728308797,61324.822147860024
751.0,76300.87551354173,77526.71284139418,77712.4812371447,77845.76902753388,61427.11573130628
752.0,76528.65534819486,77744.78884676214,77931.18938614218,78030.12072679133,61529.443194059124
753.0,76757.06662422551,77963.15136207725,78150.18277971538,78214.50119588837,61631.804427573436
754.0,76986.11109208806,78181.79872898411,78369.45974529773,78398.909252223,61734.19932325792
755.0,77215.7905070894,78400.72927900116,78589.01860015267,78583.34371558028,61836.627772475935
756.0,77446.10662940251,78619.9413335593,78808.85765141294,78767.80340814976,61939.08966654622
757.0,77677.06122407969,78839.43320404142,79028.9751961205,78952.28715454233,62041.584896743814
758.0,77908.65606106645,79059.20319182255,79249.36952126735,79136.79378180721,62144.11335430077
759.0,78140.89291521463,79279.24958831088,79470.03890383676,79321.32211944863,62246.674930406916
760.0,78373.77356629643,79499.57067498924,79690.98161084567,79505.87099944238,62349.26951621074
761.0,78607.29979901778,79720.16472345756,79912.1958993874,79690.43925625221,62451.897002820166
762.0,78841.47340303205,79941.02999547597,80133.68001667541,79875.02572684613,62554.55728130332
763.0,79076.29617295395,80162.16474300847,80355.43220008755,80059.62925071247,62657.25024268935
764.0,79311.76990837297,80383.56720826753,80577.45067721113,80244.24866987579,62759.97577796926
765.0,79547.89641386742,80605.2356237593,80799.7336658888,80428.88282891268,62862.73377809664
766.0,79784.67749901827,80827.1682123295,81022.27937426497,80613.53057496747,62965.524133988576
767.0,80022.11497842276,81049.36318721013,81245.0860008331,80798.19075776756,63068.34673652634
768.0,80260.21067170864,81271.8187520668,81468.15173448368,80982.86222963882,63171.2014765563
769.0,80498.96640354782,81494.53310104678,81691.47475455281,81167.54384552076,63274.08824489064
770.0,80738.38400367062,81717.50441882781,81915.05323087171,81352.23446298158,63377.006932308264
771.0,80978.46530687949,81940.73088066757,82138.88532381675,81536.93294223284,63479.95742955547
772.0,81219.2121530634,82164.21065245388,82362.96918436022,81721.63814614443,63582.93962734695
773.0,81460.62638721176,82387.94189075557,82587.30295412199,81906.34894025889,63685.95341636637
774.0,81702.70985942842,82611.92274287403,82811.88476542167,82091.06419280598,63788.99868726741
775.0,81945.46442494623,82836.1513468956,83036.71274133146,82275.78277471678,63892.075330674415
776.0,82188.89194414087,83060.62583174443,83261.78499573002,82460.50355963795,63995.183237183286
777.0,82432.99428254538,83285.34431723633,83487.09963335663,82645.22542394546,64098.32229736226
778.0,82677.77331086423,83510.30491413291,83712.65474986621,82829.94724675866,64201.49240175275
779.0,82923.2309049879,83735.50572419682,83938.4484318853,83014.66790995361,64304.69344087015
780.0,83169.3689460071,83960.94484024741,84164.47875706818,83199.38629817683,64407.92530520468
781.0,83416.18932022713,84186.62034621717,84390.74379415429,83384.10129885851,64511.18788522209
782.0,83663.6939191826,84412.53031720883,84617.24160302577,83568.81180222571,64614.481071364666
783.0,83911.88463965151,84638.67281955318,84843.9702347663,83753.51670131543,64717.80475405195
784.0,84160.76338367027,84865.0459108675,85070.92773171992,83938.21489198753,64821.15882368146
785.0,84410.33205854784,85091.64764011468,85298.11212755111,84122.9052729374,64924.54317062968
786.0,84660.59257688066,85318.47604766305,85525.52144730535,84307.58674570861,65027.957685252826
787.0,84911.5468565672,85545.52916534683,85753.15370747019,84492.25821470539,65131.402257887625
788.0,85163.19682082249,85772.8050165273,85981.00691603734,84676.91858720481,65234.87677885216
789.0,85415.54439819319,86000.30161615451,86209.07907256499,84861.5667733691,65338.381138446755
790.0,85668.59152257205,86228.01697082978,86437.36816824118,85046.20168625751,65441.91522695468
791.0,85922.340133213,86455.94907886883,86665.8721859477,85230.82224183828,65545.4789346431
792.0,86176.79217474585,86684.09593036544,86894.58910032445,85415.4273590003,65649.07215176383
793.0,86431.94959719112,86912.45550725592,87123.51687783486,85600.01595956473,65752.69476855411
794.0,86687.8143559753,87141.02578338412,87352.65347683152,85784.58696829632,65856.34667523761
795.0,86944.38841194536,87369.80472456709,87581.99684762282,85969.13931291488,65960.0277620251
796.0,87201.67373138432,87598.79028866139,87811.54493253998,86153.67192410622,66063.73791911527
797.0,87459.67228602582,87827.98042563006,88041.29566600478,86338.18373553327,66167.4770366957
798.0,87718.3860530696,88057.37307761007,88271.24697459805,86522.67368384692,66271.24500494356
799.0,87977.81701519649,88286.9661789807,88501.39677712861,86707.14070869666,66375.04171402649
800.0,88237.96716058352,88516.75765643215,88731.74298470299,86891.58375274128,66478.86705410344
801.0,88498.83848291941,88746.74542903509,88962.28350079565,87076.00176165914,66582.72091532545
802.0,88760.43298141951,88976.92740831057,89193.01622131979,87260.39368415855,66686.60318783658
803.0,89022.75266084154,89207.30149830073,89423.93903469898,87444.75847198795,66790.51376177461
804.0,89285.79953150048,89437.86559563999,89655.04982193922,87629.09507994581,66894.45252727203
805.0,89549.57560928438,89668.61758962691,89886.34645670155,87813.40246589061,66998.41937445673
806.0,89814.08291566966,89899.55536229657,90117.82680537541,87997.67959075043,67102.4141934529
807.0,90079.32347773641,90130.67678849353,90349.4887271526,88181.92541853266,67206.43687438188
808.0,90345.29932818437,90361.9797359455,90581.33007410163,88366.13891633344,67310.48730736294
809.0,90612.01250534796,90593.46206533743,90813.34869124282,88550.31905434688,67414.56538251422
810.0,90879.4650532124,90825.12163038625,91045.542416624,88734.46480587432,67518.6709899534
811.0,91147.65902142903,91056.95627791616,91277.90908139659,88918.57514733334,67622.8040197987
812.0,91416.59646533123,91288.96384793452,91510.44650989256,89102.64905826664,67726.96436216965
813.0,91686.27944595004,91521.14217370814,91743.15251970153,89286.68552135088,67831.1519071879
814.0,91956.71003003,91753.48908184041,91976.02492174885,89470.68352240523,67935.36654497811
815.0,92227.890290045,91986.00239234862,92209.06152037396,89654.6420503999,68039.6081656687
816.0,92499.82230421413,92218.67991874213,92442.26011340939,89838.56009746443,68143.87665939289
817.0,92772.50815651764,92451.51946810092,92675.6184922603,90022.43665889614,68248.17191628926
818.0,93045.94993671299,92684.5188411546,92909.13444198441,90206.27073316794,68352.4938265028
819.0,93320.1497403506,92917.67583236213,93142.80574137281,90390.06132193646,68456.8422801857
820.0,93595.10966879023,93150.98822999196,93376.63016303092,90573.80743004984,68561.2171674981
821.0,93870.83182921684,93384.45381620254,93610.6054734601,90757.50806555546,68665.61837860907
822.0,94147.31833465694,93618.07036712371,93844.7294331398,90941.16223970745,68770.04580369739
823.0,94424.57130399454,93851.83565293813,94078.99979661027,91124.76896697415,68874.49933295231
824.0,94702.59286198766,94085.7474379635,94313.41431255559,91308.32726504547,68978.97885657455
825.0,94981.38513928451,94319.8034807352,94547.9707238873,91491.83615483994,69083.48426477701
826.0,95260.95027243956,94554.00153408943,94782.6667678286,91675.29466051192,69188.01544778571
827.0,95541.29040393043,94788.33934524673,95017.50017599884,91858.70180945839,69292.57229584051
828.0,95822.40768217378,95022.81465589606,95252.46867449857,92042.0566323258,69397.15469919605
829.0,96104.30426154223,95257.42520227926,95487.56998399517,92225.35816301669,69501.76254812266
830.0,96386.98230238048,95492.16871527613,95722.8018198087,92408.60543869635,69606.39573290697
831.0,96670.44397102213,95727.0429204897,95958.16189199837,92591.79749979907,69711.05414385299
832.0,96954.69143980625,95962.04553833218,96193.6479054495,92774.9333900345,69815.73767128283
833.0,97239.72688709383,96197.17428411126,96429.25755996074,92958.01215639382,69920.44620553756
834.0,97525.55249728476,96432.42686811667,96664.98855033181,93141.0328491558,70025.17963697812
835.0,97812.1704608343,96667.80099570751,96900.83856645176,93323.99452189262,70129.93785598608
836.0,98099.58297427015,96903.29436739975,97136.80529338749,93506.89623147577,70234.72075296447
837.0,98387.79224020893,97138.90467895403,97372.88641147278,93689.7370380816,70339.52821833872
838.0,98676.80046737345,97374.62962146428,97609.07959639763,93872.51600519696,70444.36014255747
839.0,98966.60987060939,97610.46688144622,97845.38251929817,94055.23219962462,70549.21641609335
840.0,99257.2226709022,97846.41414092667,98081.79284684679,94237.88469148845,70654.09692944391
841.0,99548.64109539446,98082.46907753302,98318.30824134267,94420.47255423875,70759.00157313244
842.0,99840.86737740255,98318.62936458303,98554.92636080283,94602.99486465722,70863.93023770874
843.0,100133.90375643405,98554.8926711752,98791.64485905331,94785.45070286191,70968.88281375011
844.0,100427.75247820486,98791.25666227932,99028.46138582099,94967.8391523121,71073.85919186205
845.0,100722.41579465618,99027.71899882743,99265.37358682547,95150.1592998129,71178.8592626792
846.0,101017.89596397214,99264.27733780514,99502.37910387157,95332.41023551993,71283.88291686616
847.0,101314.19525059676,99500.92933234325,99739.47557494197,95514.5910529437,71388.93004511831
848.0,101611.31592525156,99737.67263180974,99976.6606342903,95696.70084895406,71494.00053816267
849.0,101909.26026495274,99974.504881902,100213.9319125343,95878.73872378435,71599.09428675879
850.0,102208.03055302886,100211.42372473948,100451.28703674985,96060.70378103557,71704.21118169952
851.0,102507.6290791382,100448.4267989565,100688.72363056467,96242.59512768035,71809.35111381186
852.0,102808.05813928627,100685.51173979565,100926.23931425267,96424.41187406683,71914.51397395796
853.0,103109.32003584357,100922.67617920105,101163.83170482854,96606.15313392252,72019.69965303567
854.0,103411.41707756296,101159.91774591217,101401.49841614264,96787.81802435784,72124.90804197968
855.0,103714.35157959774,101397.23406555803,101639.23705897601,96969.40566586978,72230.13903176218
856.0,104018.12586351899,101634.62276075128,101877.04524113589,97150.91518234524,72335.39251339382
857.0,104322.74225733367,101872.08145118295,102114.92056755134,97332.34570106445,72440.66837792442
858.0,104628.20309550232,102109.60775371714,102352.8606403691,97513.6963527041,72545.96651644396
859.0,104934.5107189569,102347.19928248615,102590.86305904972,97694.96627134051,72651.28682008336
860.0,105241.66747511891,102584.85364898575,102828.92542046412,97876.15459445262,72756.62918001525
861.0,105549.67571791713,102822.56846217068,103067.04531898999,98057.26046292482,72861.993487455
862.0,105858.53780780591,103060.34132855045,103305.2203466086,98238.28302104976,72967.37963366132
863.0,106168.25611178321,103298.16985228515,103543.4480930021,98419.22141653106,73072.78750993735
864.0,106478.83300340842,103536.05163528176,103781.72614565051,98600.07480048585,73178.21700763135
865.0,106790.27086282114,103773.98427729044,104020.05208992923,98780.84232744711,73283.66801813754
866.0,107102.57207675879,104011.96537600092,104258.42350920668,98961.52315536626,73389.14043289702
867.0,107415.73903857546,104249.9925271394,104496.83798494207,99142.11644561517,73494.63414339862
868.0,107729.77414825972,104488.06332456536,104735.29309678338,99322.62136298843,73600.14904117961
869.0,108044.67981245354,104726.17536036846,104973.78642266543,99503.03707570538,73705.68501782673
870.0,108360.45844447038,104964.32622496595,105212.31553890825,99683.3627554119,73811.24196497687
871.0,108677.11246431369,105202.5135071998,105450.87802031542,99863.5975771825,73916.81977431798
872.0,108994.64429869574,105440.73479443435,105689.47144027262,100043.74071952178,74022.41833758993
873.0,109313.0563810558,105678.98767265367,105928.09337084637,100223.79136436622,74128.03754658533
874.0,109632.35115157925,105917.26972655952,106166.74138288277,100403.74869708563,74233.67729315035
875.0,109952.5310572158,106155.57853966898,106405.41304610645,100583.61190648457,74339.33746918562
876.0,110273.5985516987,106393.91169441245,106644.10592921947,100763.38018480374,74445.017966647
877.0,110595.55609556328,106632.26677223173,106882.8176000006,100943.05272772111,74550.71867754647
878.0,110918.40615616574,106870.641353678,107121.54562540434,101122.62873435307,74656.43949395294
879.0,111242.15120770237,107109.03301851008,107360.28757166021,101302.10740725553,74762.1803079931
880.0,111566.7937312281,107347.43934579265,107599.04100437213,101481.48795242472,74867.94101185231
881.0,111892.33621467598,107585.85791399455,107837.80348861782,101660.76957929808,74973.72149777526
882.0,112218.78115287573,107824.2863010872,108076.57258904802,101839.95150075504,75079.52165806707
883.0,112546.13104757333,108062.7220846429,108315.34586998625,102019.03293311755,75185.34138509397
884.0,112874.38840745002,108301.16284193336,108554.12089552807,102198.0130961507,75291.18057128407
885.0,113203.55574814124,108539.60615002814,108792.89522964077,102376.89121306315,75397.0391091284
886.0,113533.6355922565,108778.04958589307,109031.66643626279,102555.66651050748,75502.91689118157
