date,enrollment,cumulative,year,month,Year,Month,DayOfWeek,enrollment_cleaned
2019-11-08,17.0,50936.0,2019,11,2019,November,Friday,17.0
2019-11-09,2.0,50938.0,2019,11,2019,November,Saturday,2.0
2019-11-10,2.0,50940.0,2019,11,2019,November,Sunday,2.0
2019-11-11,7.0,50947.0,2019,11,2019,November,Monday,7.0
2019-11-12,38.0,50985.0,2019,11,2019,November,Tuesday,38.0
2019-11-13,19.0,51004.0,2019,11,2019,November,Wednesday,19.0
2019-11-14,23.0,51027.0,2019,11,2019,November,Thursday,23.0
2019-11-15,50.0,51077.0,2019,11,2019,November,Friday,50.0
2019-11-16,1.0,51078.0,2019,11,2019,November,Saturday,1.0
2019-11-17,0.0,51078.0,2019,11,2019,November,Sunday,0.0
2019-11-18,26.0,51104.0,2019,11,2019,November,Monday,26.0
2019-11-19,22.0,51126.0,2019,11,2019,November,Tuesday,22.0
2019-11-20,24.0,51150.0,2019,11,2019,November,Wednesday,24.0
2019-11-21,37.0,51187.0,2019,11,2019,November,Thursday,37.0
2019-11-22,24.0,51211.0,2019,11,2019,November,Friday,24.0
2019-11-23,3.0,51214.0,2019,11,2019,November,Saturday,3.0
2019-11-24,3.0,51217.0,2019,11,2019,November,Sunday,3.0
2019-11-25,36.0,51253.0,2019,11,2019,November,Monday,36.0
2019-11-26,18.0,51271.0,2019,11,2019,November,Tuesday,18.0
2019-11-27,18.0,51289.0,2019,11,2019,November,Wednesday,18.0
2019-11-28,33.0,51322.0,2019,11,2019,November,Thursday,33.0
2019-11-29,48.0,51370.0,2019,11,2019,November,Friday,48.0
2019-11-30,0.0,51370.0,2019,11,2019,November,Saturday,0.0
2019-12-01,0.0,51370.0,2019,12,2019,December,Sunday,0.0
2019-12-02,25.0,51395.0,2019,12,2019,December,Monday,25.0
2019-12-03,48.0,51443.0,2019,12,2019,December,Tuesday,48.0
2019-12-04,16.0,51459.0,2019,12,2019,December,Wednesday,16.0
2019-12-05,30.0,51489.0,2019,12,2019,December,Thursday,30.0
2019-12-06,42.0,51531.0,2019,12,2019,December,Friday,42.0
2019-12-07,4.0,51535.0,2019,12,2019,December,Saturday,4.0
2019-12-08,1.0,51536.0,2019,12,2019,December,Sunday,1.0
2019-12-09,31.0,51567.0,2019,12,2019,December,Monday,31.0
2019-12-10,24.0,51591.0,2019,12,2019,December,Tuesday,24.0
2019-12-11,25.0,51616.0,2019,12,2019,December,Wednesday,25.0
2019-12-12,19.0,51635.0,2019,12,2019,December,Thursday,19.0
2019-12-13,70.0,51705.0,2019,12,2019,December,Friday,70.0
2019-12-14,2.0,51707.0,2019,12,2019,December,Saturday,2.0
2019-12-15,6.0,51713.0,2019,12,2019,December,Sunday,6.0
2019-12-16,23.0,51736.0,2019,12,2019,December,Monday,23.0
2019-12-17,15.0,51751.0,2019,12,2019,December,Tuesday,15.0
2019-12-18,20.0,51771.0,2019,12,2019,December,Wednesday,20.0
2019-12-19,28.0,51799.0,2019,12,2019,December,Thursday,28.0
2019-12-20,53.0,51852.0,2019,12,2019,December,Friday,53.0
2019-12-21,2.0,51854.0,2019,12,2019,December,Saturday,2.0
2019-12-22,1.0,51855.0,2019,12,2019,December,Sunday,1.0
2019-12-23,27.0,51882.0,2019,12,2019,December,Monday,27.0
2019-12-24,15.0,51897.0,2019,12,2019,December,Tuesday,15.0
2019-12-25,1.0,51898.0,2019,12,2019,December,Wednesday,1.0
2019-12-26,0.0,51898.0,2019,12,2019,December,Thursday,0.0
2019-12-27,24.0,51922.0,2019,12,2019,December,Friday,24.0
2019-12-28,1.0,51923.0,2019,12,2019,December,Saturday,1.0
2019-12-29,0.0,51923.0,2019,12,2019,December,Sunday,0.0
2019-12-30,20.0,51943.0,2019,12,2019,December,Monday,20.0
2019-12-31,13.0,51956.0,2019,12,2019,December,Tuesday,13.0
2020-01-01,20.0,51976.0,2020,1,2020,January,Wednesday,20.0
2020-01-02,32.0,52008.0,2020,1,2020,January,Thursday,32.0
2020-01-03,47.0,52055.0,2020,1,2020,January,Friday,47.0
2020-01-04,1.0,52056.0,2020,1,2020,January,Saturday,1.0
2020-01-05,0.0,52056.0,2020,1,2020,January,Sunday,0.0
2020-01-06,34.0,52090.0,2020,1,2020,January,Monday,34.0
2020-01-07,25.0,52115.0,2020,1,2020,January,Tuesday,25.0
2020-01-08,30.0,52145.0,2020,1,2020,January,Wednesday,30.0
2020-01-09,27.0,52172.0,2020,1,2020,January,Thursday,27.0
2020-01-10,67.0,52239.0,2020,1,2020,January,Friday,67.0
2020-01-11,7.0,52246.0,2020,1,2020,January,Saturday,7.0
2020-01-12,0.0,52246.0,2020,1,2020,January,Sunday,0.0
2020-01-13,26.0,52272.0,2020,1,2020,January,Monday,26.0
2020-01-14,30.0,52302.0,2020,1,2020,January,Tuesday,30.0
2020-01-15,23.0,52325.0,2020,1,2020,January,Wednesday,23.0
2020-01-16,40.0,52365.0,2020,1,2020,January,Thursday,40.0
2020-01-17,56.0,52421.0,2020,1,2020,January,Friday,56.0
2020-01-18,0.0,52421.0,2020,1,2020,January,Saturday,0.0
2020-01-19,1.0,52422.0,2020,1,2020,January,Sunday,1.0
2020-01-20,40.0,52462.0,2020,1,2020,January,Monday,40.0
2020-01-21,22.0,52484.0,2020,1,2020,January,Tuesday,22.0
2020-01-22,23.0,52507.0,2020,1,2020,January,Wednesday,23.0
2020-01-23,21.0,52528.0,2020,1,2020,January,Thursday,21.0
2020-01-24,57.0,52585.0,2020,1,2020,January,Friday,57.0
2020-01-25,10.0,52595.0,2020,1,2020,January,Saturday,10.0
2020-01-26,0.0,52595.0,2020,1,2020,January,Sunday,0.0
2020-01-27,31.0,52626.0,2020,1,2020,January,Monday,31.0
2020-01-28,20.0,52646.0,2020,1,2020,January,Tuesday,20.0
2020-01-29,25.0,52671.0,2020,1,2020,January,Wednesday,25.0
2020-01-30,30.0,52701.0,2020,1,2020,January,Thursday,30.0
2020-01-31,50.0,52751.0,2020,1,2020,January,Friday,50.0
2020-02-01,12.0,52763.0,2020,2,2020,February,Saturday,12.0
2020-02-02,3.0,52766.0,2020,2,2020,February,Sunday,3.0
2020-02-03,24.0,52790.0,2020,2,2020,February,Monday,24.0
2020-02-04,24.0,52814.0,2020,2,2020,February,Tuesday,24.0
2020-02-05,26.0,52840.0,2020,2,2020,February,Wednesday,26.0
2020-02-06,42.0,52882.0,2020,2,2020,February,Thursday,42.0
2020-02-07,63.0,52945.0,2020,2,2020,February,Friday,63.0
2020-02-08,6.0,52951.0,2020,2,2020,February,Saturday,6.0
2020-02-09,0.0,52951.0,2020,2,2020,February,Sunday,0.0
2020-02-10,38.0,52989.0,2020,2,2020,February,Monday,38.0
2020-02-11,21.0,53010.0,2020,2,2020,February,Tuesday,21.0
2020-02-12,19.0,53029.0,2020,2,2020,February,Wednesday,19.0
2020-02-13,32.0,53061.0,2020,2,2020,February,Thursday,32.0
2020-02-14,37.0,53098.0,2020,2,2020,February,Friday,37.0
2020-02-15,9.0,53107.0,2020,2,2020,February,Saturday,9.0
2020-02-16,0.0,53107.0,2020,2,2020,February,Sunday,0.0
2020-02-17,26.0,53133.0,2020,2,2020,February,Monday,26.0
2020-02-18,30.0,53163.0,2020,2,2020,February,Tuesday,30.0
2020-02-19,35.0,53198.0,2020,2,2020,February,Wednesday,35.0
2020-02-20,32.0,53230.0,2020,2,2020,February,Thursday,32.0
2020-02-21,42.0,53272.0,2020,2,2020,February,Friday,42.0
2020-02-22,9.0,53281.0,2020,2,2020,February,Saturday,9.0
2020-02-23,5.0,53286.0,2020,2,2020,February,Sunday,5.0
2020-02-24,37.0,53323.0,2020,2,2020,February,Monday,37.0
2020-02-25,40.0,53363.0,2020,2,2020,February,Tuesday,40.0
2020-02-26,18.0,53381.0,2020,2,2020,February,Wednesday,18.0
2020-02-27,44.0,53425.0,2020,2,2020,February,Thursday,44.0
2020-02-28,54.0,53479.0,2020,2,2020,February,Friday,54.0
2020-02-29,2.0,53481.0,2020,2,2020,February,Saturday,2.0
2020-03-01,2.0,53483.0,2020,3,2020,March,Sunday,2.0
2020-03-02,25.0,53508.0,2020,3,2020,March,Monday,25.0
2020-03-03,31.0,53539.0,2020,3,2020,March,Tuesday,31.0
2020-03-04,56.0,53595.0,2020,3,2020,March,Wednesday,56.0
2020-03-05,51.0,53646.0,2020,3,2020,March,Thursday,51.0
2020-03-06,32.0,53678.0,2020,3,2020,March,Friday,32.0
2020-03-07,10.0,53688.0,2020,3,2020,March,Saturday,10.0
2020-03-08,10.0,53698.0,2020,3,2020,March,Sunday,10.0
2020-03-09,30.0,53728.0,2020,3,2020,March,Monday,30.0
2020-03-10,43.0,53771.0,2020,3,2020,March,Tuesday,43.0
2020-03-11,25.0,53796.0,2020,3,2020,March,Wednesday,25.0
2020-03-12,62.0,53858.0,2020,3,2020,March,Thursday,62.0
2020-03-13,40.0,53898.0,2020,3,2020,March,Friday,40.0
2020-03-14,2.0,53900.0,2020,3,2020,March,Saturday,2.0
2020-03-15,10.0,53910.0,2020,3,2020,March,Sunday,10.0
2020-03-16,40.0,53950.0,2020,3,2020,March,Monday,40.0
2020-03-17,38.0,53988.0,2020,3,2020,March,Tuesday,38.0
2020-03-18,33.0,54021.0,2020,3,2020,March,Wednesday,33.0
2020-03-19,52.0,54073.0,2020,3,2020,March,Thursday,52.0
2020-03-20,26.0,54099.0,2020,3,2020,March,Friday,26.0
2020-03-21,2.0,54101.0,2020,3,2020,March,Saturday,2.0
2020-03-22,2.0,54103.0,2020,3,2020,March,Sunday,2.0
2020-03-23,54.0,54157.0,2020,3,2020,March,Monday,54.0
2020-03-24,38.0,54195.0,2020,3,2020,March,Tuesday,38.0
2020-03-25,31.0,54226.0,2020,3,2020,March,Wednesday,31.0
2020-03-26,74.0,54300.0,2020,3,2020,March,Thursday,74.0
2020-03-27,25.0,54325.0,2020,3,2020,March,Friday,25.0
2020-03-28,5.0,54330.0,2020,3,2020,March,Saturday,5.0
2020-03-29,1.0,54331.0,2020,3,2020,March,Sunday,1.0
2020-03-30,17.0,54348.0,2020,3,2020,March,Monday,17.0
2020-03-31,80.0,54428.0,2020,3,2020,March,Tuesday,80.0
2020-04-01,29.0,54457.0,2020,4,2020,April,Wednesday,29.0
2020-04-02,15.0,54472.0,2020,4,2020,April,Thursday,15.0
2020-04-03,14.0,54486.0,2020,4,2020,April,Friday,14.0
2020-04-04,31.0,54517.0,2020,4,2020,April,Saturday,31.0
2020-04-05,3.0,54520.0,2020,4,2020,April,Sunday,3.0
2020-04-06,34.0,54554.0,2020,4,2020,April,Monday,34.0
2020-04-07,24.0,54578.0,2020,4,2020,April,Tuesday,24.0
2020-04-08,33.0,54611.0,2020,4,2020,April,Wednesday,33.0
2020-04-09,52.0,54663.0,2020,4,2020,April,Thursday,52.0
2020-04-10,3.0,54666.0,2020,4,2020,April,Friday,3.0
2020-04-11,2.0,54668.0,2020,4,2020,April,Saturday,2.0
2020-04-12,5.0,54673.0,2020,4,2020,April,Sunday,5.0
2020-04-13,6.0,54679.0,2020,4,2020,April,Monday,6.0
2020-04-14,32.0,54711.0,2020,4,2020,April,Tuesday,32.0
2020-04-15,46.0,54757.0,2020,4,2020,April,Wednesday,46.0
2020-04-16,57.0,54814.0,2020,4,2020,April,Thursday,57.0
2020-04-17,45.0,54859.0,2020,4,2020,April,Friday,45.0
2020-04-18,3.0,54862.0,2020,4,2020,April,Saturday,3.0
2020-04-19,3.0,54865.0,2020,4,2020,April,Sunday,3.0
2020-04-20,22.0,54887.0,2020,4,2020,April,Monday,22.0
2020-04-21,40.0,54927.0,2020,4,2020,April,Tuesday,40.0
2020-04-22,26.0,54953.0,2020,4,2020,April,Wednesday,26.0
2020-04-23,67.0,55020.0,2020,4,2020,April,Thursday,67.0
2020-04-24,33.0,55053.0,2020,4,2020,April,Friday,33.0
2020-04-25,6.0,55059.0,2020,4,2020,April,Saturday,6.0
2020-04-26,7.0,55066.0,2020,4,2020,April,Sunday,7.0
2020-04-27,18.0,55084.0,2020,4,2020,April,Monday,18.0
2020-04-28,45.0,55129.0,2020,4,2020,April,Tuesday,45.0
2020-04-29,33.0,55162.0,2020,4,2020,April,Wednesday,33.0
2020-04-30,67.0,55229.0,2020,4,2020,April,Thursday,67.0
2020-05-01,19.0,55248.0,2020,5,2020,May,Friday,19.0
2020-05-02,7.0,55255.0,2020,5,2020,May,Saturday,7.0
2020-05-03,6.0,55261.0,2020,5,2020,May,Sunday,6.0
2020-05-04,32.0,55293.0,2020,5,2020,May,Monday,32.0
2020-05-05,37.0,55330.0,2020,5,2020,May,Tuesday,37.0
2020-05-06,41.0,55371.0,2020,5,2020,May,Wednesday,41.0
2020-05-07,41.0,55412.0,2020,5,2020,May,Thursday,41.0
2020-05-08,71.0,55483.0,2020,5,2020,May,Friday,71.0
2020-05-09,4.0,55487.0,2020,5,2020,May,Saturday,4.0
2020-05-10,2.0,55489.0,2020,5,2020,May,Sunday,2.0
2020-05-11,40.0,55529.0,2020,5,2020,May,Monday,40.0
2020-05-12,56.0,55585.0,2020,5,2020,May,Tuesday,56.0
2020-05-13,50.0,55635.0,2020,5,2020,May,Wednesday,50.0
2020-05-14,76.0,55711.0,2020,5,2020,May,Thursday,76.0
2020-05-15,60.0,55771.0,2020,5,2020,May,Friday,60.0
2020-05-16,6.0,55777.0,2020,5,2020,May,Saturday,6.0
2020-05-17,10.0,55787.0,2020,5,2020,May,Sunday,10.0
2020-05-18,74.0,55861.0,2020,5,2020,May,Monday,74.0
2020-05-19,33.0,55894.0,2020,5,2020,May,Tuesday,33.0
2020-05-20,45.0,55939.0,2020,5,2020,May,Wednesday,45.0
2020-05-21,57.0,55996.0,2020,5,2020,May,Thursday,57.0
2020-05-22,45.0,56041.0,2020,5,2020,May,Friday,45.0
2020-05-23,12.0,56053.0,2020,5,2020,May,Saturday,12.0
2020-05-24,6.0,56059.0,2020,5,2020,May,Sunday,6.0
2020-05-25,27.0,56086.0,2020,5,2020,May,Monday,27.0
2020-05-26,33.0,56119.0,2020,5,2020,May,Tuesday,33.0
2020-05-27,38.0,56157.0,2020,5,2020,May,Wednesday,38.0
2020-05-28,70.0,56227.0,2020,5,2020,May,Thursday,70.0
2020-05-29,37.0,56264.0,2020,5,2020,May,Friday,37.0
2020-05-30,9.0,56273.0,2020,5,2020,May,Saturday,9.0
2020-05-31,2.0,56275.0,2020,5,2020,May,Sunday,2.0
2020-06-01,51.0,56326.0,2020,6,2020,June,Monday,51.0
2020-06-02,39.0,56365.0,2020,6,2020,June,Tuesday,39.0
2020-06-03,24.0,56389.0,2020,6,2020,June,Wednesday,24.0
2020-06-04,34.0,56423.0,2020,6,2020,June,Thursday,34.0
2020-06-05,84.0,56507.0,2020,6,2020,June,Friday,84.0
2020-06-06,15.0,56522.0,2020,6,2020,June,Saturday,15.0
2020-06-07,6.0,56528.0,2020,6,2020,June,Sunday,6.0
2020-06-08,54.0,56582.0,2020,6,2020,June,Monday,54.0
2020-06-09,55.0,56637.0,2020,6,2020,June,Tuesday,55.0
2020-06-10,61.0,56698.0,2020,6,2020,June,Wednesday,61.0
2020-06-11,100.0,56798.0,2020,6,2020,June,Thursday,100.0
2020-06-12,14.0,56812.0,2020,6,2020,June,Friday,14.0
2020-06-13,1.0,56813.0,2020,6,2020,June,Saturday,1.0
2020-06-14,23.0,56836.0,2020,6,2020,June,Sunday,23.0
2020-06-15,32.0,56868.0,2020,6,2020,June,Monday,32.0
2020-06-16,48.0,56916.0,2020,6,2020,June,Tuesday,48.0
2020-06-17,52.0,56968.0,2020,6,2020,June,Wednesday,52.0
2020-06-18,63.0,57031.0,2020,6,2020,June,Thursday,63.0
2020-06-19,42.0,57073.0,2020,6,2020,June,Friday,42.0
2020-06-20,10.0,57083.0,2020,6,2020,June,Saturday,10.0
2020-06-21,12.0,57095.0,2020,6,2020,June,Sunday,12.0
2020-06-22,55.0,57150.0,2020,6,2020,June,Monday,55.0
2020-06-23,53.0,57203.0,2020,6,2020,June,Tuesday,53.0
2020-06-24,17.0,57220.0,2020,6,2020,June,Wednesday,17.0
2020-06-25,51.0,57271.0,2020,6,2020,June,Thursday,51.0
2020-06-26,35.0,57306.0,2020,6,2020,June,Friday,35.0
2020-06-27,8.0,57314.0,2020,6,2020,June,Saturday,8.0
2020-06-28,14.0,57328.0,2020,6,2020,June,Sunday,14.0
2020-06-29,36.0,57364.0,2020,6,2020,June,Monday,36.0
2020-06-30,38.0,57402.0,2020,6,2020,June,Tuesday,38.0
2020-07-01,61.0,57463.0,2020,7,2020,July,Wednesday,61.0
2020-07-02,86.0,57549.0,2020,7,2020,July,Thursday,86.0
2020-07-03,62.0,57611.0,2020,7,2020,July,Friday,62.0
2020-07-04,16.0,57627.0,2020,7,2020,July,Saturday,16.0
2020-07-05,7.0,57634.0,2020,7,2020,July,Sunday,7.0
2020-07-06,51.0,57685.0,2020,7,2020,July,Monday,51.0
2020-07-07,21.0,57706.0,2020,7,2020,July,Tuesday,21.0
2020-07-08,45.0,57751.0,2020,7,2020,July,Wednesday,45.0
2020-07-09,100.0,57851.0,2020,7,2020,July,Thursday,100.0
2020-07-10,55.0,57906.0,2020,7,2020,July,Friday,55.0
2020-07-11,8.0,57914.0,2020,7,2020,July,Saturday,8.0
2020-07-12,8.0,57922.0,2020,7,2020,July,Sunday,8.0
2020-07-13,57.0,57979.0,2020,7,2020,July,Monday,57.0
2020-07-14,49.0,58028.0,2020,7,2020,July,Tuesday,49.0
2020-07-15,72.0,58100.0,2020,7,2020,July,Wednesday,72.0
2020-07-16,70.0,58170.0,2020,7,2020,July,Thursday,70.0
2020-07-17,70.0,58240.0,2020,7,2020,July,Friday,70.0
2020-07-18,16.0,58256.0,2020,7,2020,July,Saturday,16.0
2020-07-19,14.0,58270.0,2020,7,2020,July,Sunday,14.0
2020-07-20,43.0,58313.0,2020,7,2020,July,Monday,43.0
2020-07-21,67.0,58380.0,2020,7,2020,July,Tuesday,67.0
2020-07-22,41.0,58421.0,2020,7,2020,July,Wednesday,41.0
2020-07-23,73.0,58494.0,2020,7,2020,July,Thursday,73.0
2020-07-24,79.0,58573.0,2020,7,2020,July,Friday,79.0
2020-07-25,12.0,58585.0,2020,7,2020,July,Saturday,12.0
2020-07-26,1.0,58586.0,2020,7,2020,July,Sunday,1.0
2020-07-27,38.0,58624.0,2020,7,2020,July,Monday,38.0
2020-07-28,48.0,58672.0,2020,7,2020,July,Tuesday,48.0
2020-07-29,50.0,58722.0,2020,7,2020,July,Wednesday,50.0
2020-07-30,61.0,58783.0,2020,7,2020,July,Thursday,61.0
2020-07-31,52.0,58835.0,2020,7,2020,July,Friday,52.0
2020-08-01,25.0,58860.0,2020,8,2020,August,Saturday,25.0
2020-08-02,5.0,58865.0,2020,8,2020,August,Sunday,5.0
2020-08-03,30.0,58895.0,2020,8,2020,August,Monday,30.0
2020-08-04,31.0,58926.0,2020,8,2020,August,Tuesday,31.0
2020-08-05,56.0,58982.0,2020,8,2020,August,Wednesday,56.0
2020-08-06,87.0,59069.0,2020,8,2020,August,Thursday,87.0
2020-08-07,43.0,59112.0,2020,8,2020,August,Friday,43.0
2020-08-08,25.0,59137.0,2020,8,2020,August,Saturday,25.0
2020-08-09,15.0,59152.0,2020,8,2020,August,Sunday,15.0
2020-08-10,50.0,59202.0,2020,8,2020,August,Monday,50.0
2020-08-11,40.0,59242.0,2020,8,2020,August,Tuesday,40.0
2020-08-12,77.0,59319.0,2020,8,2020,August,Wednesday,77.0
2020-08-13,34.0,59353.0,2020,8,2020,August,Thursday,34.0
2020-08-14,83.0,59436.0,2020,8,2020,August,Friday,83.0
2020-08-15,13.0,59449.0,2020,8,2020,August,Saturday,13.0
2020-08-16,15.0,59464.0,2020,8,2020,August,Sunday,15.0
2020-08-17,61.0,59525.0,2020,8,2020,August,Monday,61.0
2020-08-18,45.0,59570.0,2020,8,2020,August,Tuesday,45.0
2020-08-19,42.0,59612.0,2020,8,2020,August,Wednesday,42.0
2020-08-20,65.0,59677.0,2020,8,2020,August,Thursday,65.0
2020-08-21,68.0,59745.0,2020,8,2020,August,Friday,68.0
2020-08-22,27.0,59772.0,2020,8,2020,August,Saturday,27.0
2020-08-23,12.0,59784.0,2020,8,2020,August,Sunday,12.0
2020-08-24,54.0,59838.0,2020,8,2020,August,Monday,54.0
2020-08-25,28.0,59866.0,2020,8,2020,August,Tuesday,28.0
2020-08-26,78.0,59944.0,2020,8,2020,August,Wednesday,78.0
2020-08-27,95.0,60039.0,2020,8,2020,August,Thursday,95.0
2020-08-28,40.0,60079.0,2020,8,2020,August,Friday,40.0
2020-08-29,0.0,60079.0,2020,8,2020,August,Saturday,0.0
2020-08-30,18.0,60097.0,2020,8,2020,August,Sunday,18.0
2020-08-31,31.0,60128.0,2020,8,2020,August,Monday,31.0
2020-09-01,34.0,60162.0,2020,9,2020,September,Tuesday,34.0
2020-09-02,66.0,60228.0,2020,9,2020,September,Wednesday,66.0
2020-09-03,68.0,60296.0,2020,9,2020,September,Thursday,68.0
2020-09-04,75.0,60371.0,2020,9,2020,September,Friday,75.0
2020-09-05,14.0,60385.0,2020,9,2020,September,Saturday,14.0
2020-09-06,11.0,60396.0,2020,9,2020,September,Sunday,11.0
2020-09-07,82.0,60478.0,2020,9,2020,September,Monday,82.0
2020-09-08,57.0,60535.0,2020,9,2020,September,Tuesday,57.0
2020-09-09,52.0,60587.0,2020,9,2020,September,Wednesday,52.0
2020-09-10,68.0,60655.0,2020,9,2020,September,Thursday,68.0
2020-09-11,76.0,60731.0,2020,9,2020,September,Friday,76.0
2020-09-12,4.0,60735.0,2020,9,2020,September,Saturday,4.0
2020-09-13,14.0,60749.0,2020,9,2020,September,Sunday,14.0
2020-09-14,40.0,60789.0,2020,9,2020,September,Monday,40.0
2020-09-15,32.0,60821.0,2020,9,2020,September,Tuesday,32.0
2020-09-16,67.0,60888.0,2020,9,2020,September,Wednesday,67.0
2020-09-17,55.0,60943.0,2020,9,2020,September,Thursday,55.0
2020-09-18,76.0,61019.0,2020,9,2020,September,Friday,76.0
2020-09-19,14.0,61033.0,2020,9,2020,September,Saturday,14.0
2020-09-20,8.0,61041.0,2020,9,2020,September,Sunday,8.0
2020-09-21,63.0,61104.0,2020,9,2020,September,Monday,63.0
2020-09-22,43.0,61147.0,2020,9,2020,September,Tuesday,43.0
2020-09-23,44.0,61191.0,2020,9,2020,September,Wednesday,44.0
2020-09-24,76.0,61267.0,2020,9,2020,September,Thursday,76.0
2020-09-25,64.0,61331.0,2020,9,2020,September,Friday,64.0
2020-09-26,14.0,61345.0,2020,9,2020,September,Saturday,14.0
2020-09-27,21.0,61366.0,2020,9,2020,September,Sunday,21.0
2020-09-28,39.0,61405.0,2020,9,2020,September,Monday,39.0
2020-09-29,49.0,61454.0,2020,9,2020,September,Tuesday,49.0
2020-09-30,82.0,61536.0,2020,9,2020,September,Wednesday,82.0
2020-10-01,49.0,61585.0,2020,10,2020,October,Thursday,49.0
2020-10-02,66.0,61651.0,2020,10,2020,October,Friday,66.0
2020-10-03,22.0,61673.0,2020,10,2020,October,Saturday,22.0
2020-10-04,21.0,61694.0,2020,10,2020,October,Sunday,21.0
2020-10-05,31.0,61725.0,2020,10,2020,October,Monday,31.0
2020-10-06,31.0,61756.0,2020,10,2020,October,Tuesday,31.0
2020-10-07,81.0,61837.0,2020,10,2020,October,Wednesday,81.0
2020-10-08,56.0,61893.0,2020,10,2020,October,Thursday,56.0
2020-10-09,82.0,61975.0,2020,10,2020,October,Friday,82.0
2020-10-10,24.0,61999.0,2020,10,2020,October,Saturday,24.0
2020-10-11,33.0,62032.0,2020,10,2020,October,Sunday,33.0
2020-10-12,61.0,62093.0,2020,10,2020,October,Monday,61.0
2020-10-13,41.0,62134.0,2020,10,2020,October,Tuesday,41.0
2020-10-14,60.0,62194.0,2020,10,2020,October,Wednesday,60.0
2020-10-15,25.0,62219.0,2020,10,2020,October,Thursday,25.0
2020-10-16,74.0,62293.0,2020,10,2020,October,Friday,74.0
2020-10-17,16.0,62309.0,2020,10,2020,October,Saturday,16.0
2020-10-18,31.0,62340.0,2020,10,2020,October,Sunday,31.0
2020-10-19,47.0,62387.0,2020,10,2020,October,Monday,47.0
2020-10-20,58.0,62445.0,2020,10,2020,October,Tuesday,58.0
2020-10-21,63.0,62508.0,2020,10,2020,October,Wednesday,63.0
2020-10-22,56.0,62564.0,2020,10,2020,October,Thursday,56.0
2020-10-23,76.0,62640.0,2020,10,2020,October,Friday,76.0
2020-10-24,0.0,62640.0,2020,10,2020,October,Saturday,0.0
2020-10-25,63.0,62703.0,2020,10,2020,October,Sunday,63.0
2020-10-26,45.0,62748.0,2020,10,2020,October,Monday,45.0
2020-10-27,33.0,62781.0,2020,10,2020,October,Tuesday,33.0
2020-10-28,143.0,62924.0,2020,10,2020,October,Wednesday,143.0
2020-10-29,61.0,62985.0,2020,10,2020,October,Thursday,61.0
2020-10-30,124.0,63109.0,2020,10,2020,October,Friday,124.0
2020-10-31,22.0,63131.0,2020,10,2020,October,Saturday,22.0
2020-11-01,1.0,63132.0,2020,11,2020,November,Sunday,1.0
2020-11-02,66.0,63198.0,2020,11,2020,November,Monday,66.0
2020-11-03,74.0,63272.0,2020,11,2020,November,Tuesday,74.0
2020-11-04,76.0,63348.0,2020,11,2020,November,Wednesday,76.0
2020-11-05,86.0,63434.0,2020,11,2020,November,Thursday,86.0
2020-11-06,97.0,63531.0,2020,11,2020,November,Friday,97.0
2020-11-07,34.0,63565.0,2020,11,2020,November,Saturday,34.0
2020-11-08,17.0,63582.0,2020,11,2020,November,Sunday,17.0
2020-11-09,68.0,63650.0,2020,11,2020,November,Monday,68.0
2020-11-10,48.0,63698.0,2020,11,2020,November,Tuesday,48.0
2020-11-11,98.0,63796.0,2020,11,2020,November,Wednesday,98.0
2020-11-12,64.0,63860.0,2020,11,2020,November,Thursday,64.0
2020-11-13,94.0,63954.0,2020,11,2020,November,Friday,94.0
2020-11-14,10.0,63964.0,2020,11,2020,November,Saturday,10.0
2020-11-15,38.0,64002.0,2020,11,2020,November,Sunday,38.0
2020-11-16,75.0,64077.0,2020,11,2020,November,Monday,75.0
2020-11-17,70.0,64147.0,2020,11,2020,November,Tuesday,70.0
2020-11-18,36.0,64183.0,2020,11,2020,November,Wednesday,36.0
2020-11-19,101.0,64284.0,2020,11,2020,November,Thursday,101.0
2020-11-20,76.0,64360.0,2020,11,2020,November,Friday,76.0
2020-11-21,1.0,64361.0,2020,11,2020,November,Saturday,1.0
2020-11-22,51.0,64412.0,2020,11,2020,November,Sunday,51.0
2020-11-23,99.0,64511.0,2020,11,2020,November,Monday,99.0
2020-11-24,50.0,64561.0,2020,11,2020,November,Tuesday,50.0
2020-11-25,50.0,64611.0,2020,11,2020,November,Wednesday,50.0
2020-11-26,97.0,64708.0,2020,11,2020,November,Thursday,97.0
2020-11-27,114.0,64822.0,2020,11,2020,November,Friday,114.0
2020-11-28,30.0,64852.0,2020,11,2020,November,Saturday,30.0
2020-11-29,47.0,64899.0,2020,11,2020,November,Sunday,47.0
2020-11-30,68.0,64967.0,2020,11,2020,November,Monday,68.0
2020-12-01,54.0,65021.0,2020,12,2020,December,Tuesday,54.0
2020-12-02,41.0,65062.0,2020,12,2020,December,Wednesday,41.0
2020-12-03,101.0,65163.0,2020,12,2020,December,Thursday,101.0
2020-12-04,61.0,65224.0,2020,12,2020,December,Friday,61.0
2020-12-05,13.0,65237.0,2020,12,2020,December,Saturday,13.0
2020-12-06,31.0,65268.0,2020,12,2020,December,Sunday,31.0
2020-12-07,68.0,65336.0,2020,12,2020,December,Monday,68.0
2020-12-08,64.0,65400.0,2020,12,2020,December,Tuesday,64.0
2020-12-09,44.0,65444.0,2020,12,2020,December,Wednesday,44.0
